label,ph,temperature,humidity,altitude,rainfall,N,P,K
12,6.8,17.79,48.93,1461.0,799.25,95.0,23.0,170.0
12,7.48,21.53,41.69,460.0,716.07,131.0,21.0,113.0
12,6.3,22.28,57.36,391.0,687.67,133.0,38.0,189.0
12,6.79,21.16,49.87,535.0,1192.88,107.0,36.0,104.0
12,5.71,21.19,64.81,1398.0,652.3,114.0,27.0,120.0
12,5.71,25.12,52.04,1671.0,932.88,95.0,33.0,164.0
12,6.61,27.17,36.88,604.0,714.79,116.0,31.0,149.0
12,7.15,28.36,52.6,1449.0,789.99,95.0,36.0,173.0
12,6.56,22.34,32.14,131.0,1183.52,94.0,25.0,132.0
12,6.98,16.39,55.98,131.0,703.14,123.0,32.0,117.0
12,6.91,28.32,45.06,334.0,1013.3,135.0,28.0,118.0
12,7.07,21.71,32.25,539.0,649.57,114.0,28.0,189.0
12,5.62,21.39,50.9,664.0,843.9,112.0,31.0,118.0
12,5.83,26.41,63.5,1361.0,1164.13,111.0,23.0,194.0
12,6.74,17.82,62.72,1653.0,638.78,144.0,37.0,145.0
12,6.48,15.31,66.87,405.0,786.08,133.0,33.0,159.0
12,6.34,20.0,48.19,1056.0,945.7,101.0,39.0,164.0
12,6.45,17.12,51.45,1370.0,873.03,90.0,36.0,172.0
12,7.01,22.51,38.12,1394.0,864.56,103.0,25.0,111.0
12,6.83,19.56,63.5,1505.0,619.02,149.0,32.0,118.0
12,5.76,16.97,49.39,364.0,954.15,91.0,21.0,118.0
12,7.11,29.68,68.12,67.0,1043.94,131.0,38.0,150.0
12,6.14,17.95,69.97,85.0,907.64,87.0,33.0,121.0
12,6.69,29.47,55.65,1776.0,757.62,105.0,20.0,198.0
12,7.41,18.87,43.06,290.0,1000.86,105.0,31.0,105.0
12,5.65,23.22,58.14,1016.0,796.61,136.0,33.0,161.0
12,6.75,15.67,59.9,1536.0,1009.27,105.0,23.0,199.0
12,6.37,20.3,42.1,438.0,1133.56,85.0,25.0,126.0
12,6.16,26.45,62.62,1431.0,1097.41,138.0,33.0,156.0
12,6.6,28.32,67.63,697.0,1053.0,137.0,29.0,117.0
12,5.74,27.1,45.41,1703.0,1122.52,100.0,35.0,130.0
12,5.72,19.18,60.81,978.0,1001.38,137.0,33.0,179.0
12,6.57,25.97,66.74,439.0,1028.88,147.0,32.0,168.0
12,5.7,27.58,36.95,227.0,665.21,120.0,24.0,187.0
12,6.73,17.14,31.34,1922.0,699.99,92.0,27.0,173.0
12,6.11,20.27,53.67,1230.0,951.48,97.0,20.0,165.0
12,6.45,25.56,37.56,1090.0,641.17,135.0,33.0,170.0
12,7.35,19.9,57.42,1863.0,953.27,119.0,37.0,146.0
12,5.9,26.18,65.61,357.0,728.72,96.0,38.0,127.0
12,7.17,24.74,33.57,546.0,1103.93,102.0,23.0,160.0
12,5.88,26.31,61.7,1720.0,776.43,127.0,40.0,158.0
12,5.82,19.4,58.94,707.0,1046.82,103.0,22.0,189.0
12,5.96,29.82,69.29,148.0,895.01,114.0,32.0,122.0
12,6.8,21.03,46.72,1493.0,1159.27,94.0,32.0,112.0
12,6.75,23.29,51.15,1027.0,1192.14,130.0,40.0,188.0
12,6.67,24.96,62.68,1603.0,1000.88,134.0,40.0,155.0
12,6.73,25.56,34.08,1819.0,1199.51,130.0,20.0,110.0
12,6.11,24.18,42.96,1076.0,1011.08,121.0,40.0,160.0
12,6.67,29.61,30.84,157.0,611.31,129.0,37.0,161.0
12,5.74,29.92,45.08,1554.0,918.5,108.0,37.0,178.0
12,7.29,23.88,34.95,93.0,719.92,88.0,22.0,117.0
12,5.69,18.25,30.21,342.0,832.16,121.0,31.0,159.0
12,5.58,20.96,40.67,1087.0,936.41,131.0,31.0,101.0
12,7.0,15.07,64.3,539.0,970.47,112.0,30.0,133.0
12,6.63,24.42,49.97,486.0,1016.89,133.0,25.0,101.0
12,6.66,15.19,55.83,1389.0,659.25,95.0,24.0,156.0
12,5.88,16.11,67.64,1683.0,1084.19,87.0,22.0,133.0
12,7.23,18.17,49.7,1585.0,649.13,124.0,36.0,139.0
12,6.56,18.32,35.27,1449.0,869.81,127.0,40.0,143.0
12,6.45,18.37,34.04,612.0,1074.95,126.0,34.0,177.0
12,6.58,29.34,50.12,1267.0,913.3,92.0,35.0,199.0
12,6.44,25.26,40.8,1342.0,765.3,126.0,34.0,186.0
12,6.33,27.38,44.01,1459.0,1040.81,97.0,24.0,155.0
12,6.4,20.34,32.26,447.0,920.32,138.0,32.0,143.0
12,5.51,15.45,43.5,1397.0,1010.71,103.0,23.0,172.0
12,7.48,15.25,59.94,1883.0,621.23,149.0,37.0,156.0
12,5.84,16.87,66.77,1372.0,792.16,120.0,32.0,159.0
12,5.91,22.09,58.29,1393.0,1060.19,138.0,31.0,129.0
12,7.21,19.94,64.74,1190.0,923.83,125.0,38.0,136.0
12,5.69,16.94,60.13,104.0,977.91,107.0,27.0,190.0
12,6.5,26.83,31.22,1449.0,731.65,120.0,39.0,122.0
12,6.43,25.89,59.7,1975.0,1072.03,139.0,22.0,156.0
12,6.2,18.02,43.65,85.0,748.71,99.0,25.0,168.0
12,5.66,25.18,50.24,536.0,1066.9,146.0,24.0,122.0
12,5.94,16.43,69.9,715.0,1116.37,113.0,32.0,123.0
12,6.97,26.91,42.77,962.0,642.8,121.0,29.0,186.0
12,5.65,21.73,57.47,641.0,704.97,123.0,23.0,197.0
12,6.06,16.36,54.97,226.0,605.44,102.0,35.0,110.0
12,6.15,16.67,69.8,886.0,1149.31,120.0,33.0,118.0
12,5.94,24.92,31.72,1881.0,735.05,105.0,31.0,144.0
12,6.56,28.68,47.76,226.0,813.57,116.0,25.0,188.0
12,6.25,17.44,64.42,112.0,668.86,82.0,39.0,106.0
12,6.5,16.3,63.81,920.0,636.59,81.0,20.0,103.0
12,6.34,24.92,65.17,1659.0,810.74,92.0,39.0,137.0
12,6.4,18.25,40.81,1439.0,914.05,81.0,37.0,154.0
12,6.98,17.03,56.2,898.0,874.47,89.0,22.0,184.0
12,7.31,21.49,69.7,154.0,870.4,133.0,20.0,112.0
12,7.2,19.56,39.01,624.0,1092.68,87.0,33.0,166.0
13,6.8,20.06,40.11,498.0,1094.28,171.0,23.0,195.0
13,5.56,25.72,63.25,559.0,1498.82,197.0,30.0,187.0
13,6.22,29.58,73.26,192.0,1051.75,137.0,26.0,176.0
13,5.79,28.59,73.04,644.0,1206.18,144.0,31.0,199.0
13,6.63,24.83,79.4,278.0,1298.74,103.0,40.0,178.0
13,7.19,26.09,65.3,648.0,1051.98,194.0,26.0,213.0
13,5.96,28.71,71.2,445.0,1258.9,153.0,20.0,179.0
13,6.73,24.32,69.72,641.0,1007.97,115.0,21.0,284.0
13,7.48,25.25,75.57,439.0,1390.09,190.0,25.0,216.0
13,6.31,20.95,57.39,203.0,1105.77,107.0,29.0,277.0
13,7.2,23.73,75.0,250.0,1202.16,145.0,39.0,277.0
13,6.05,20.12,77.02,267.0,1013.28,182.0,38.0,285.0
13,6.49,26.0,71.06,364.0,1166.01,117.0,39.0,181.0
13,5.89,28.29,66.05,567.0,1298.18,101.0,34.0,238.0
13,7.3,25.17,69.96,391.0,1128.52,177.0,33.0,208.0
13,7.13,29.61,44.6,506.0,1010.65,117.0,27.0,178.0
13,6.7,24.74,43.11,573.0,1452.14,112.0,22.0,237.0
13,6.81,26.82,77.9,289.0,1047.91,147.0,23.0,299.0
13,6.46,24.06,41.82,576.0,1195.13,122.0,40.0,254.0
13,6.49,28.11,66.39,272.0,1047.83,197.0,29.0,178.0
13,6.29,29.85,70.89,510.0,1481.62,190.0,32.0,178.0
13,5.81,26.55,69.97,415.0,1341.32,168.0,27.0,267.0
13,6.72,23.44,73.8,370.0,1233.86,171.0,40.0,286.0
13,5.9,26.71,55.55,307.0,1475.72,155.0,27.0,175.0
13,5.97,25.46,66.86,400.0,1474.56,174.0,33.0,300.0
13,7.36,23.06,59.38,176.0,1477.86,170.0,33.0,173.0
13,6.38,24.04,62.76,168.0,1191.36,128.0,38.0,150.0
13,5.87,24.73,67.66,481.0,1292.36,194.0,24.0,244.0
13,6.18,23.21,45.26,612.0,1021.95,122.0,35.0,175.0
13,5.63,25.05,73.08,471.0,1450.56,159.0,33.0,162.0
13,5.76,22.61,77.12,326.0,1022.38,122.0,39.0,182.0
13,5.57,23.89,65.88,394.0,1341.34,186.0,29.0,280.0
13,6.8,28.03,72.89,215.0,1119.49,127.0,23.0,150.0
13,6.0,26.14,53.06,392.0,1319.78,144.0,39.0,279.0
13,6.61,28.67,71.47,630.0,1245.83,133.0,40.0,190.0
13,6.03,23.18,79.42,170.0,1373.67,146.0,33.0,213.0
13,6.21,20.28,78.68,256.0,1391.95,166.0,26.0,215.0
13,5.98,22.0,77.7,307.0,1458.04,195.0,36.0,239.0
13,6.28,25.26,54.21,274.0,1175.88,195.0,40.0,193.0
13,6.46,29.11,53.93,631.0,1159.75,122.0,34.0,255.0
13,6.3,25.08,58.12,500.0,1251.23,170.0,37.0,209.0
13,6.79,27.47,59.52,347.0,1071.0,158.0,35.0,170.0
13,6.9,27.46,60.27,401.0,1364.32,150.0,27.0,158.0
13,6.96,29.63,49.99,297.0,1102.99,177.0,22.0,188.0
13,6.15,29.05,46.64,645.0,1282.36,142.0,21.0,155.0
13,5.69,27.65,67.83,588.0,1324.4,101.0,27.0,207.0
13,5.66,29.92,43.03,507.0,1405.75,196.0,30.0,233.0
13,6.26,29.55,74.68,293.0,1011.58,189.0,25.0,277.0
13,7.45,26.04,70.42,456.0,1225.8,113.0,40.0,223.0
13,7.27,21.93,70.67,395.0,1355.18,152.0,30.0,190.0
13,7.05,24.32,74.16,409.0,1222.7,199.0,40.0,196.0
13,7.35,24.02,50.09,343.0,1384.12,117.0,24.0,282.0
13,7.45,26.44,65.46,443.0,1367.78,125.0,34.0,157.0
13,5.66,24.22,49.59,166.0,1342.41,104.0,40.0,196.0
13,7.09,27.99,64.6,216.0,1308.78,128.0,40.0,165.0
13,6.44,28.48,74.84,528.0,1332.5,186.0,27.0,221.0
13,5.69,24.09,59.27,310.0,1065.97,119.0,29.0,234.0
13,5.71,25.52,46.25,245.0,1443.6,186.0,22.0,230.0
13,7.48,22.67,59.4,574.0,1419.8,160.0,29.0,294.0
13,5.79,20.15,73.38,278.0,1166.99,196.0,24.0,294.0
13,5.98,24.6,66.72,280.0,1051.84,123.0,22.0,238.0
13,6.54,22.14,55.58,228.0,1397.92,115.0,26.0,157.0
13,6.19,26.78,42.34,442.0,1213.3,100.0,33.0,299.0
13,6.29,29.79,48.89,224.0,1205.72,165.0,28.0,246.0
13,5.94,24.56,43.22,356.0,1337.04,127.0,32.0,165.0
13,5.97,23.44,71.15,397.0,1447.62,171.0,25.0,232.0
13,5.71,25.94,71.34,381.0,1246.26,189.0,36.0,299.0
13,6.18,29.87,71.47,458.0,1302.14,172.0,27.0,238.0
13,6.52,27.06,75.71,195.0,1037.77,127.0,21.0,164.0
13,7.04,25.08,66.01,600.0,1294.0,144.0,34.0,163.0
13,6.25,28.6,64.09,331.0,1387.1,184.0,30.0,260.0
13,5.83,28.02,77.14,403.0,1135.81,134.0,31.0,235.0
13,6.57,26.98,65.9,510.0,1230.17,174.0,39.0,292.0
13,6.71,26.4,57.05,316.0,1387.49,143.0,24.0,277.0
13,7.46,27.74,78.64,545.0,1414.89,182.0,34.0,159.0
13,6.23,29.45,58.29,176.0,1162.7,106.0,40.0,275.0
13,6.57,25.88,67.43,369.0,1067.94,200.0,20.0,219.0
13,5.83,22.39,53.42,669.0,1382.43,155.0,22.0,200.0
13,5.92,23.57,73.45,376.0,1177.19,149.0,31.0,159.0
13,6.26,23.75,61.75,264.0,1378.78,145.0,33.0,194.0
13,7.44,26.79,59.38,470.0,1120.7,160.0,30.0,244.0
13,6.55,26.93,75.42,210.0,1126.48,183.0,40.0,237.0
13,6.57,27.1,46.67,189.0,1087.64,154.0,21.0,222.0
13,6.79,22.76,71.1,337.0,1213.86,167.0,23.0,299.0
13,7.22,27.32,62.03,535.0,1183.29,113.0,26.0,297.0
13,6.71,20.26,73.27,353.0,1321.18,143.0,40.0,260.0
13,7.15,29.49,43.83,545.0,1478.98,186.0,30.0,192.0
13,6.55,22.22,58.62,181.0,1195.59,184.0,34.0,214.0
13,7.09,24.13,57.23,695.0,1047.86,132.0,26.0,213.0
13,7.22,27.63,42.5,195.0,1209.24,176.0,29.0,193.0
13,7.08,21.62,40.64,510.0,1346.06,130.0,29.0,157.0
13,6.49,28.15,45.98,438.0,1324.11,175.0,37.0,183.0
13,5.86,27.56,49.12,574.0,1478.51,128.0,20.0,296.0
13,6.2,24.85,43.73,295.0,1097.65,187.0,38.0,288.0
13,7.21,22.38,59.32,538.0,1383.58,165.0,25.0,242.0
13,5.68,25.1,68.36,209.0,1021.11,128.0,32.0,208.0
13,7.16,25.23,50.52,299.0,1125.1,158.0,23.0,221.0
13,5.94,22.56,52.6,239.0,1405.38,126.0,36.0,246.0
13,7.36,20.86,66.48,167.0,1185.44,170.0,28.0,230.0
13,5.86,29.61,64.24,363.0,1451.77,194.0,20.0,236.0
13,6.19,24.96,56.78,480.0,1400.23,152.0,24.0,218.0
13,6.04,25.95,48.8,661.0,1027.07,179.0,21.0,300.0
13,6.75,20.25,74.43,430.0,1193.71,126.0,27.0,151.0
13,6.2,26.93,69.1,220.0,1278.37,146.0,30.0,291.0
13,7.0,23.45,74.54,251.0,1089.32,181.0,20.0,245.0
13,6.08,21.38,59.74,490.0,1088.38,177.0,37.0,268.0
13,6.12,29.43,78.57,283.0,1075.97,188.0,23.0,286.0
13,6.6,22.0,77.46,179.0,1307.32,138.0,25.0,298.0
13,6.46,27.69,65.67,463.0,1093.17,154.0,32.0,272.0
13,6.57,27.33,50.49,359.0,1044.48,124.0,24.0,183.0
13,5.64,21.62,66.34,194.0,1229.32,150.0,31.0,259.0
13,7.34,25.79,55.7,168.0,1371.51,149.0,36.0,270.0
13,6.05,23.63,51.56,381.0,1173.22,148.0,28.0,182.0
13,6.68,23.26,47.8,626.0,1269.61,176.0,31.0,165.0
13,5.78,25.2,56.09,252.0,1095.37,190.0,23.0,236.0
13,6.78,22.01,40.42,310.0,1214.5,167.0,36.0,274.0
13,5.55,23.36,47.69,440.0,1423.0,172.0,38.0,184.0
13,6.63,24.95,76.22,461.0,1265.73,116.0,22.0,245.0
13,5.91,21.12,73.2,237.0,1218.81,173.0,32.0,225.0
13,5.62,26.06,46.61,257.0,1423.77,152.0,31.0,235.0
13,7.18,28.78,63.5,495.0,1129.39,145.0,40.0,182.0
13,6.7,20.91,43.95,515.0,1279.96,147.0,27.0,160.0
13,5.76,26.48,68.54,576.0,1046.54,104.0,33.0,175.0
13,6.16,20.23,50.27,671.0,1418.09,141.0,28.0,248.0
13,6.34,25.0,48.96,539.0,1394.44,142.0,20.0,222.0
13,6.33,28.19,70.2,552.0,1384.85,107.0,35.0,205.0
13,6.51,26.2,63.13,250.0,1482.81,143.0,31.0,182.0
13,6.39,23.79,52.38,216.0,1239.89,112.0,40.0,254.0
13,7.37,26.11,59.66,560.0,1259.01,184.0,20.0,259.0
13,7.06,23.93,74.84,644.0,1221.98,137.0,32.0,292.0
13,5.63,25.33,61.07,395.0,1392.43,197.0,33.0,280.0
13,5.66,20.14,44.66,232.0,1479.93,187.0,40.0,278.0
13,7.23,26.45,78.46,255.0,1111.25,159.0,24.0,174.0
13,6.15,26.82,66.68,615.0,1069.87,137.0,33.0,202.0
13,5.6,23.66,53.74,404.0,1404.91,132.0,29.0,167.0
13,5.85,29.18,75.91,375.0,1242.69,193.0,33.0,270.0
13,7.18,27.36,74.43,162.0,1041.01,191.0,34.0,166.0
13,7.07,25.82,40.52,585.0,1332.56,147.0,39.0,232.0
13,5.65,22.03,75.98,211.0,1189.6,150.0,20.0,183.0
13,6.15,27.52,65.95,571.0,1498.95,192.0,21.0,203.0
13,6.04,20.14,57.3,606.0,1346.26,139.0,28.0,273.0
13,6.74,29.54,61.46,210.0,1284.58,165.0,27.0,299.0
13,5.67,23.54,71.96,208.0,1200.0,177.0,39.0,296.0
13,5.73,20.38,43.42,523.0,1244.0,154.0,27.0,263.0
13,6.08,21.87,49.54,241.0,1273.85,132.0,35.0,208.0
13,6.11,24.61,67.33,535.0,1114.41,135.0,26.0,222.0
13,5.95,27.51,70.45,283.0,1168.0,130.0,22.0,212.0
13,6.47,27.41,46.45,472.0,1037.3,139.0,21.0,291.0
13,6.07,24.17,67.9,163.0,1334.27,154.0,28.0,164.0
13,5.72,28.43,46.79,150.0,1080.74,127.0,37.0,180.0
13,6.56,25.79,48.01,406.0,1174.94,151.0,26.0,231.0
13,6.04,22.17,44.99,276.0,1262.43,196.0,33.0,182.0
13,6.25,23.29,75.12,251.0,1134.85,194.0,21.0,267.0
13,6.87,22.08,48.78,464.0,1232.92,176.0,27.0,259.0
13,6.37,26.7,52.58,697.0,1291.71,114.0,24.0,252.0
13,6.46,28.73,40.94,444.0,1307.88,184.0,38.0,214.0
13,6.21,23.64,69.18,462.0,1424.5,196.0,32.0,220.0
13,6.15,21.3,67.09,503.0,1137.47,180.0,34.0,155.0
13,6.19,22.23,51.53,547.0,1159.65,129.0,22.0,289.0
13,6.06,25.43,77.06,265.0,1233.52,197.0,34.0,150.0
13,6.11,22.25,64.24,163.0,1366.62,139.0,30.0,234.0
13,6.98,29.9,55.13,316.0,1295.08,126.0,26.0,188.0
13,6.58,24.85,74.56,478.0,1450.89,189.0,23.0,189.0
13,6.65,26.77,72.52,658.0,1259.87,130.0,24.0,180.0
13,6.79,23.16,59.39,359.0,1234.71,163.0,29.0,255.0
13,6.1,28.45,42.79,610.0,1413.24,121.0,34.0,219.0
13,7.29,22.34,57.78,359.0,1395.54,162.0,29.0,300.0
13,7.35,23.46,43.26,253.0,1407.27,119.0,20.0,235.0
13,5.89,23.96,61.05,699.0,1310.38,180.0,21.0,171.0
13,6.15,28.98,40.26,285.0,1131.08,184.0,26.0,174.0
13,5.68,22.98,55.22,604.0,1176.01,154.0,31.0,286.0
13,6.85,29.14,46.78,310.0,1056.06,153.0,26.0,264.0
13,6.79,23.12,49.22,176.0,1334.39,191.0,24.0,270.0
13,7.35,25.51,44.85,626.0,1193.33,197.0,35.0,200.0
13,6.86,26.94,44.17,612.0,1442.85,179.0,37.0,240.0
13,6.88,26.15,58.47,503.0,1117.94,192.0,26.0,257.0
13,6.69,29.29,75.83,286.0,1082.92,142.0,26.0,214.0
13,6.89,29.06,56.23,623.0,1389.59,142.0,32.0,220.0
13,5.88,25.91,65.68,507.0,1208.72,113.0,25.0,295.0
13,5.78,22.87,69.59,349.0,1491.61,100.0,37.0,242.0
13,7.16,24.85,70.09,171.0,1116.31,181.0,23.0,283.0
13,7.14,20.41,62.4,512.0,1056.28,182.0,33.0,282.0
13,7.32,29.53,53.3,470.0,1351.55,147.0,29.0,290.0
13,6.4,21.78,72.99,407.0,1417.78,199.0,38.0,275.0
13,6.32,26.85,73.51,687.0,1196.24,167.0,26.0,261.0
13,6.94,22.44,59.27,336.0,1215.92,123.0,34.0,150.0
13,6.0,29.79,63.29,575.0,1069.82,180.0,40.0,262.0
13,5.85,24.3,66.74,314.0,1365.33,115.0,20.0,206.0
13,7.28,21.97,66.92,560.0,1280.41,126.0,40.0,231.0
13,7.07,29.03,76.59,223.0,1491.65,138.0,39.0,222.0
13,6.82,20.68,55.85,186.0,1435.7,186.0,30.0,290.0
13,7.1,24.37,65.22,384.0,1431.79,154.0,24.0,216.0
13,5.91,22.43,74.97,192.0,1338.01,101.0,23.0,167.0
13,5.74,21.14,61.26,270.0,1011.78,160.0,40.0,197.0
13,7.46,28.55,45.78,376.0,1401.49,184.0,22.0,252.0
13,7.01,27.47,79.95,494.0,1323.11,199.0,21.0,236.0
13,7.39,29.86,43.12,344.0,1150.94,143.0,32.0,282.0
13,6.28,27.38,40.77,367.0,1175.19,150.0,36.0,286.0
13,6.63,24.02,42.67,342.0,1479.55,153.0,36.0,167.0
13,7.38,23.04,73.85,323.0,1066.2,135.0,35.0,274.0
14,6.07,27.92,74.44,331.0,1120.9,134.0,31.0,202.0
14,6.02,22.36,62.83,236.0,839.89,115.0,34.0,171.0
14,5.76,22.84,58.12,194.0,1141.43,142.0,35.0,155.0
14,5.64,28.54,53.5,280.0,940.75,122.0,35.0,225.0
14,6.27,25.29,78.95,278.0,978.9,101.0,36.0,227.0
14,5.81,21.21,65.41,768.0,961.33,114.0,31.0,181.0
14,5.61,21.39,71.05,597.0,1118.24,123.0,31.0,172.0
14,6.09,27.1,52.79,630.0,1039.86,143.0,40.0,233.0
14,6.35,22.84,79.09,248.0,973.54,147.0,32.0,175.0
14,5.69,24.08,63.93,543.0,1006.8,127.0,21.0,204.0
14,6.04,24.44,68.11,449.0,1024.22,111.0,22.0,231.0
14,5.84,24.72,68.58,250.0,1182.25,137.0,32.0,234.0
14,6.08,20.72,59.81,799.0,1141.27,114.0,36.0,227.0
14,6.19,27.35,50.43,429.0,1099.85,145.0,36.0,250.0
14,5.59,22.64,66.09,753.0,902.56,133.0,33.0,185.0
14,6.47,23.11,63.7,155.0,1091.68,133.0,36.0,193.0
14,5.61,29.65,76.18,548.0,977.95,122.0,36.0,231.0
14,5.84,26.15,76.26,761.0,919.5,134.0,34.0,175.0
14,5.77,26.3,53.06,680.0,1056.24,136.0,22.0,155.0
14,5.97,27.49,66.72,170.0,845.44,150.0,40.0,229.0
14,6.31,27.19,77.05,431.0,841.37,102.0,32.0,173.0
14,6.45,23.82,72.37,686.0,1013.3,111.0,26.0,151.0
14,5.65,22.89,76.06,276.0,1121.67,146.0,23.0,169.0
14,5.7,27.21,64.73,181.0,1015.62,102.0,34.0,156.0
14,6.08,28.11,56.52,560.0,1192.59,144.0,36.0,248.0
14,6.21,24.09,75.37,546.0,890.15,114.0,21.0,197.0
14,5.56,20.26,50.17,230.0,1177.23,107.0,35.0,184.0
14,5.93,24.87,76.25,627.0,1195.86,108.0,37.0,188.0
14,5.86,28.96,72.66,663.0,848.51,131.0,28.0,250.0
14,6.48,22.86,56.38,664.0,850.38,122.0,33.0,169.0
14,5.5,23.27,69.61,247.0,863.48,119.0,36.0,240.0
14,5.59,21.98,50.05,550.0,1101.32,100.0,32.0,166.0
14,5.66,22.13,79.45,633.0,840.16,121.0,39.0,179.0
14,5.71,22.29,54.16,731.0,1111.82,107.0,37.0,248.0
14,6.41,26.85,72.42,485.0,992.01,147.0,38.0,240.0
14,6.43,26.67,71.36,749.0,904.89,116.0,26.0,199.0
14,5.76,29.34,71.73,469.0,1146.08,128.0,34.0,201.0
14,6.26,25.74,52.76,270.0,1042.41,134.0,33.0,211.0
14,6.48,21.15,56.39,331.0,1127.4,115.0,27.0,209.0
14,5.77,21.38,52.87,502.0,1170.94,123.0,27.0,169.0
14,5.99,25.77,63.01,266.0,912.87,101.0,32.0,158.0
14,6.29,29.56,72.19,311.0,1080.56,104.0,23.0,212.0
14,5.77,29.88,67.42,496.0,859.96,142.0,30.0,222.0
14,5.97,29.13,72.48,665.0,945.25,122.0,21.0,192.0
14,6.18,22.82,64.12,600.0,891.77,118.0,31.0,239.0
14,6.11,28.94,77.46,583.0,1046.23,109.0,37.0,216.0
14,6.34,20.31,53.98,704.0,1009.09,144.0,21.0,178.0
14,5.87,28.17,64.78,762.0,1168.33,105.0,36.0,186.0
14,6.22,20.17,69.16,580.0,1148.63,148.0,21.0,237.0
14,5.66,21.31,71.77,523.0,943.25,123.0,29.0,230.0
14,5.61,23.48,72.64,442.0,829.86,105.0,20.0,210.0
14,5.75,25.99,50.94,190.0,1047.22,120.0,35.0,213.0
14,6.11,23.87,78.61,278.0,959.64,100.0,21.0,242.0
14,6.03,23.62,78.22,408.0,1018.04,104.0,31.0,173.0
14,5.63,22.55,68.71,638.0,1069.94,145.0,37.0,215.0
14,5.87,20.65,60.49,463.0,1176.8,110.0,26.0,210.0
14,6.36,29.39,72.27,714.0,1125.13,148.0,37.0,236.0
14,6.48,20.74,60.19,409.0,861.88,123.0,23.0,204.0
14,5.52,29.15,60.92,553.0,1031.68,107.0,31.0,227.0
14,6.14,24.5,64.15,333.0,1002.64,133.0,24.0,184.0
14,5.74,27.79,63.04,195.0,924.32,110.0,20.0,194.0
14,6.47,28.18,77.83,343.0,1067.81,121.0,34.0,193.0
14,5.7,20.84,62.81,621.0,896.04,134.0,35.0,158.0
14,6.28,24.84,79.72,767.0,1024.76,129.0,33.0,242.0
14,5.7,23.83,79.99,596.0,804.8,115.0,26.0,185.0
14,6.32,22.76,71.95,304.0,853.98,101.0,25.0,240.0
14,6.36,27.17,77.89,238.0,1051.53,124.0,22.0,172.0
14,5.53,20.12,64.61,514.0,958.21,109.0,31.0,220.0
14,6.14,25.46,55.77,502.0,844.79,113.0,22.0,235.0
14,6.13,23.96,65.8,495.0,1131.57,107.0,38.0,234.0
14,6.19,28.15,74.57,203.0,1149.45,116.0,36.0,187.0
14,6.13,22.22,64.18,598.0,874.84,108.0,31.0,196.0
14,6.36,20.85,59.95,334.0,1135.38,107.0,22.0,170.0
14,6.27,22.21,58.96,162.0,842.33,150.0,37.0,243.0
14,5.93,22.58,74.3,743.0,952.46,104.0,34.0,240.0
14,5.83,25.89,76.96,514.0,988.32,124.0,23.0,224.0
14,6.24,29.09,67.15,561.0,857.34,114.0,20.0,246.0
14,5.96,27.56,71.65,334.0,1002.99,148.0,34.0,207.0
14,6.28,20.85,51.53,248.0,901.4,130.0,20.0,223.0
14,5.5,23.77,73.66,232.0,865.12,109.0,21.0,198.0
14,5.81,29.2,63.34,738.0,1028.54,147.0,33.0,152.0
14,5.81,23.84,70.7,708.0,892.24,113.0,24.0,235.0
14,6.11,24.49,59.6,635.0,1035.35,113.0,37.0,226.0
14,5.73,20.46,75.63,186.0,1088.17,143.0,40.0,166.0
14,6.44,21.75,51.01,212.0,1092.25,137.0,40.0,163.0
14,6.3,22.34,61.49,607.0,813.39,141.0,32.0,232.0
14,6.03,21.51,69.21,435.0,993.57,100.0,29.0,163.0
14,5.53,25.64,65.28,293.0,986.65,131.0,24.0,171.0
14,5.56,21.48,76.65,498.0,1013.83,103.0,30.0,225.0
14,6.05,21.89,64.35,333.0,809.17,102.0,35.0,175.0
14,6.48,23.77,53.31,360.0,1128.47,117.0,23.0,191.0
14,5.86,24.66,77.59,472.0,835.75,104.0,30.0,175.0
14,6.43,24.39,64.51,363.0,904.33,148.0,30.0,218.0
14,5.65,21.25,79.31,456.0,1099.92,105.0,33.0,226.0
14,5.9,23.51,58.7,306.0,1166.35,130.0,21.0,195.0
14,5.67,21.55,76.93,572.0,1072.29,138.0,31.0,242.0
14,5.97,20.91,57.99,573.0,806.64,132.0,21.0,155.0
14,5.64,21.43,75.55,605.0,838.08,107.0,29.0,194.0
14,6.15,23.03,51.13,226.0,960.13,130.0,32.0,228.0
14,5.57,21.04,51.61,507.0,839.82,138.0,21.0,225.0
14,6.32,26.62,54.2,598.0,1046.53,100.0,40.0,177.0
14,5.57,26.3,61.1,755.0,1146.95,131.0,28.0,220.0
14,5.98,20.65,73.78,512.0,1146.67,143.0,39.0,178.0
14,5.75,29.37,52.01,199.0,817.29,140.0,36.0,203.0
14,6.02,21.31,65.46,489.0,1002.75,141.0,39.0,216.0
14,5.97,25.67,51.79,175.0,1156.01,103.0,23.0,223.0
14,6.29,28.57,70.3,547.0,915.22,146.0,28.0,184.0
14,5.97,27.39,53.57,276.0,820.38,147.0,32.0,244.0
14,5.58,24.75,68.87,208.0,1165.87,146.0,28.0,181.0
14,5.61,24.05,55.04,566.0,994.89,103.0,20.0,199.0
14,6.04,27.61,67.18,162.0,833.2,127.0,35.0,209.0
14,6.17,20.63,63.91,345.0,935.6,140.0,23.0,166.0
14,5.91,28.76,51.31,648.0,958.4,123.0,37.0,176.0
