label,ph,temperature,humidity,altitude,rainfall,N,P,K
StarFruit,6.21,31.78,57.2,1132,1128.81,133,22,85
StarFruit,5.82,21.43,64.15,601,1265.51,146,31,133
StarFruit,6.31,32.16,68.73,182,1338.68,124,40,225
StarFruit,6.42,28.43,53.44,851,1085.85,117,25,207
StarFruit,6.08,30.53,74.35,446,846.87,121,35,199
StarFruit,5.75,28.9,62.25,309,1320.82,129,38,172
StarFruit,6.2,20.92,63.32,468,1164.46,99,24,149
StarFruit,5.92,21.69,57.68,938,1234.29,107,27,81
StarFruit,6.04,29.41,54.05,318,857.87,144,26,249
StarFruit,5.56,32.29,77.23,1184,866.12,83,25,177
StarFruit,5.5,27.8,61.8,565,1030.3,149,28,220
StarFruit,5.68,32.99,63.27,548,967.26,85,22,80
StarFruit,6.18,24.78,78.79,515,1019.94,128,20,122
StarFruit,5.7,27.63,52.69,702,1381.52,131,31,117
StarFruit,6.14,32.58,68.36,273,859.47,131,32,102
StarFruit,5.62,22.42,57.55,612,874.44,146,20,88
StarFruit,5.76,28.59,62.13,893,1332.88,87,33,192
StarFruit,6.39,25.23,71.6,796,1380.75,121,31,180
StarFruit,5.56,21.91,75.57,191,1077.37,126,24,107
StarFruit,5.53,30.26,52.08,313,1340.17,120,39,142
StarFruit,5.77,32.73,50.67,240,868.05,133,30,87
StarFruit,6.21,32.86,76.78,1053,1223.05,86,20,90
StarFruit,5.88,26.05,78.34,1149,1018.78,124,31,242
StarFruit,6.02,25.16,59.78,405,1344.47,96,32,155
StarFruit,6.36,24.72,56.14,764,1263.79,82,31,178
StarFruit,6.41,31.42,65.88,513,1391.75,123,23,182
StarFruit,6.04,31.04,56.61,981,975.17,122,33,103
StarFruit,5.58,27.11,79.46,566,1009.22,127,38,157
StarFruit,5.94,27.97,64.46,1175,1330.59,116,25,230
StarFruit,6.32,31.23,78.0,826,1061.82,143,29,90
StarFruit,6.46,24.93,57.97,978,944.69,98,29,191
StarFruit,6.41,22.62,51.72,847,1099.41,92,34,107
StarFruit,6.04,25.77,57.95,329,875.23,125,24,114
StarFruit,5.8,22.54,79.43,552,1279.78,114,35,238
StarFruit,5.58,23.79,76.63,271,1175.66,84,31,247
StarFruit,6.32,31.47,52.76,307,1154.24,108,29,205
StarFruit,5.88,29.38,65.58,1008,1064.06,105,33,178
StarFruit,6.18,28.63,51.49,1131,1055.78,116,20,196
StarFruit,6.08,28.96,75.45,1126,1312.29,149,27,186
StarFruit,6.4,25.89,79.91,1015,854.24,111,37,158
StarFruit,5.51,23.29,62.38,877,1014.4,105,25,240
StarFruit,6.24,22.78,72.73,1007,984.79,92,27,182
StarFruit,5.7,27.43,67.58,160,1180.78,147,29,179
StarFruit,6.15,31.41,53.68,1060,1154.09,91,33,196
StarFruit,5.8,30.69,75.93,606,1173.72,134,40,163
StarFruit,6.07,25.3,54.37,932,839.5,98,28,193
StarFruit,5.73,24.98,65.78,336,1270.04,132,30,215
StarFruit,6.02,30.54,55.83,752,1200.96,120,33,92
StarFruit,5.61,23.27,54.4,677,833.49,86,27,95
StarFruit,6.35,25.07,55.97,170,1316.76,120,32,87
StarFruit,5.64,29.5,54.93,1054,1361.64,84,28,211
StarFruit,6.36,20.74,55.71,525,933.6,114,29,226
StarFruit,5.65,20.64,65.94,542,951.33,116,28,248
StarFruit,6.0,27.49,79.64,718,1140.0,131,39,203
StarFruit,5.89,22.41,62.21,1013,1384.74,137,23,145
StarFruit,6.36,20.67,55.93,537,1300.61,120,35,141
StarFruit,6.04,27.23,64.29,887,805.19,113,34,106
StarFruit,6.42,21.57,74.16,721,1380.76,98,37,109
StarFruit,6.5,26.79,73.27,761,1134.96,101,39,103
StarFruit,5.67,20.4,54.02,717,833.18,138,30,211
StarFruit,6.15,22.09,56.62,814,983.7,93,30,219
StarFruit,6.16,29.63,63.98,678,813.19,122,37,244
StarFruit,5.81,28.67,52.77,627,937.8,86,24,101
StarFruit,6.16,21.35,61.45,435,935.2,150,40,143
StarFruit,5.75,21.49,77.95,445,1317.38,129,20,211
StarFruit,6.4,27.93,67.16,1195,1217.18,125,36,118
StarFruit,6.19,21.06,59.55,416,950.43,113,27,133
StarFruit,5.88,26.2,65.28,573,869.38,130,23,152
StarFruit,5.72,31.74,68.89,1103,1213.63,123,31,191
StarFruit,5.51,25.02,59.63,908,852.34,132,33,247
StarFruit,5.93,22.81,71.27,973,999.46,134,22,184
StarFruit,6.15,24.07,73.99,811,1319.1,126,33,155
StarFruit,6.37,32.9,50.96,224,1061.23,97,29,80
StarFruit,6.34,20.13,70.71,902,1046.16,126,28,147
StarFruit,6.02,30.45,59.16,721,1080.48,83,38,188
StarFruit,6.49,24.52,79.66,668,1176.34,140,29,141
StarFruit,6.5,28.45,58.7,326,1279.37,87,25,141
StarFruit,5.7,24.87,65.89,289,1343.17,106,31,243
StarFruit,6.01,24.84,65.71,1180,1084.51,104,38,222
StarFruit,6.02,31.34,62.12,361,860.71,135,35,110
StarFruit,6.34,22.66,63.19,909,1308.62,135,27,244
StarFruit,5.7,24.07,50.12,483,903.62,85,23,161
StarFruit,6.16,32.72,60.02,431,1257.26,115,29,161
StarFruit,6.02,23.4,52.26,728,944.03,140,38,158
StarFruit,5.88,21.64,75.18,281,980.4,105,26,247
StarFruit,5.57,22.12,64.89,510,1012.1,132,26,126
StarFruit,6.12,24.76,61.59,1062,1348.21,147,25,193
StarFruit,6.15,25.67,74.63,1196,833.88,121,33,160
StarFruit,5.78,21.83,73.52,608,974.37,148,22,246
StarFruit,5.87,23.42,74.34,971,863.11,83,40,117
StarFruit,6.44,29.63,52.79,931,1104.33,133,38,222
StarFruit,5.9,29.74,60.84,641,1009.84,138,38,107
StarFruit,6.5,26.77,56.11,468,1215.29,87,36,114
StarFruit,5.76,29.89,70.37,893,1351.07,108,23,99
StarFruit,5.61,21.29,73.72,802,1023.66,95,36,130
StarFruit,5.93,20.19,51.4,514,816.61,126,34,103
StarFruit,6.19,29.42,68.08,761,905.68,122,39,144
StarFruit,5.68,32.03,61.39,159,1375.42,108,40,238
StarFruit,5.52,24.11,53.26,482,1288.53,84,36,212
StarFruit,6.39,21.02,75.57,1182,1319.7,102,20,117
StarFruit,6.04,27.19,62.99,156,1187.41,149,33,113
StarFruit,6.19,27.36,78.56,248,1192.64,125,20,228
StarFruit,5.82,23.25,54.48,954,908.39,104,34,215
StarFruit,5.76,25.29,55.55,564,951.81,108,28,98
StarFruit,6.27,31.6,50.93,297,881.29,81,22,242
StarFruit,6.4,30.54,51.95,1062,955.35,138,35,244
StarFruit,6.16,25.36,53.54,1071,1253.93,145,24,135
StarFruit,6.24,22.68,76.38,765,1109.11,94,30,201
StarFruit,5.51,24.86,54.39,849,874.56,122,29,230
StarFruit,5.62,25.87,69.5,859,868.26,136,21,182
StarFruit,5.55,32.53,63.02,1155,1075.92,128,38,94
StarFruit,6.03,29.91,77.06,517,1165.38,102,31,249
StarFruit,5.53,27.35,52.32,415,926.15,149,39,202
StarFruit,6.06,27.9,61.66,914,900.65,111,39,173
StarFruit,5.65,28.39,50.64,783,1378.64,101,24,221
StarFruit,5.93,30.72,67.78,1135,1132.59,143,24,108
StarFruit,6.0,21.85,76.08,591,1230.29,149,28,227
StarFruit,5.66,25.15,66.34,917,1361.91,145,38,237
StarFruit,6.34,21.89,77.03,752,1018.94,91,23,242
StarFruit,6.1,24.11,53.24,432,1265.84,106,39,133
StarFruit,6.21,27.05,54.12,1002,966.19,85,34,243
StarFruit,6.24,21.42,62.98,645,877.54,87,23,217
StarFruit,6.05,30.15,66.44,364,1230.59,128,37,173
StarFruit,6.39,25.85,71.83,870,1175.53,80,40,230
StarFruit,6.17,27.38,56.96,487,1188.87,111,31,96
StarFruit,5.81,21.99,52.09,963,848.73,94,27,249
StarFruit,6.33,24.97,79.97,542,1276.4,95,36,239
StarFruit,5.55,23.23,79.8,1073,1097.65,111,39,95
StarFruit,5.93,21.47,69.37,593,1000.74,84,26,142
StarFruit,5.63,22.67,75.03,1040,916.05,110,22,87
StarFruit,5.63,22.25,52.9,1005,1358.51,133,35,227
StarFruit,6.25,26.12,55.68,974,859.67,94,24,201
StarFruit,6.42,23.7,64.75,766,857.02,136,30,103
StarFruit,5.59,27.0,56.97,335,1190.29,109,38,119
StarFruit,6.13,25.42,72.35,257,933.92,108,26,212
StarFruit,5.56,24.07,78.67,541,1061.76,111,24,178
StarFruit,6.01,25.74,59.84,974,1349.8,114,29,247
StarFruit,5.82,27.36,54.21,1080,914.89,112,39,206
StarFruit,5.85,25.45,67.03,813,1112.45,103,33,146
StarFruit,6.13,27.07,78.3,1161,1215.0,83,26,212
StarFruit,6.42,20.88,61.46,417,968.59,103,27,234
Strawberries,5.89,22.78,58.84,655,1329.33,104,30,93
Strawberries,6.19,24.53,65.47,1882,738.75,132,35,119
Strawberries,6.31,16.58,72.73,1051,743.91,115,35,142
Strawberries,5.63,19.56,59.76,1861,1493.21,125,39,109
Strawberries,6.1,22.94,68.34,890,1051.36,136,22,158
Strawberries,5.8,20.05,64.1,569,723.58,119,33,114
Strawberries,5.56,22.93,61.89,1216,1099.79,114,29,186
Strawberries,6.28,18.75,42.95,882,636.81,89,37,144
Strawberries,5.85,15.77,47.65,683,724.53,127,20,104
Strawberries,5.53,17.23,56.38,846,1000.65,150,36,131
Strawberries,5.53,20.13,72.46,1622,1004.06,136,23,123
Strawberries,5.98,21.42,60.16,1342,994.69,137,32,82
Strawberries,5.96,21.73,57.81,648,811.16,132,22,177
Strawberries,6.37,20.32,73.76,1036,761.41,127,35,109
Strawberries,6.46,18.12,66.14,973,1417.06,117,35,103
Strawberries,6.31,23.39,46.32,1789,619.14,129,32,154
Strawberries,6.17,21.59,59.34,582,636.37,120,29,127
Strawberries,5.98,23.27,77.52,668,1301.0,113,21,82
Strawberries,6.08,18.89,56.87,1467,1197.86,142,36,183
Strawberries,6.49,19.02,72.77,1803,1114.75,88,35,184
Strawberries,5.85,21.8,75.31,961,885.41,90,36,173
Strawberries,6.29,16.46,44.5,1955,754.21,92,32,127
Strawberries,5.67,23.76,43.21,481,1245.49,84,24,104
Strawberries,6.15,15.09,45.53,1122,827.97,140,25,190
Strawberries,6.02,23.18,53.76,774,587.56,144,25,183
Strawberries,5.71,20.39,48.5,837,1280.64,89,38,186
Strawberries,5.6,18.33,67.27,1423,1134.95,84,35,90
Strawberries,5.5,17.81,50.8,1438,616.68,120,36,88
Strawberries,6.13,19.22,70.94,995,1217.81,128,40,98
Strawberries,5.88,16.9,69.78,1748,1165.92,146,34,114
Strawberries,5.54,23.8,44.12,1780,1004.62,106,38,104
Strawberries,5.66,17.14,61.95,1444,746.23,110,40,181
Strawberries,5.64,18.53,56.21,1245,1371.98,149,37,108
Strawberries,5.6,23.98,41.15,1995,648.13,138,25,144
Strawberries,6.04,20.69,67.54,1713,848.09,115,35,111
Strawberries,6.1,18.24,56.39,1648,842.97,146,38,191
Strawberries,6.37,16.56,72.71,1684,1006.23,99,29,136
Strawberries,6.3,19.93,54.69,1256,1358.32,116,40,135
Strawberries,5.89,15.12,52.12,1206,1239.96,137,33,140
Strawberries,5.87,15.19,50.24,1239,566.21,115,38,154
Strawberries,5.56,18.36,68.77,410,972.31,140,25,144
Strawberries,6.26,18.36,76.42,1969,1243.16,107,24,110
Strawberries,5.93,15.83,76.5,911,967.81,86,36,91
Strawberries,6.02,17.69,55.71,1612,681.13,139,34,95
Strawberries,5.96,15.93,78.77,568,673.25,113,27,80
Strawberries,5.63,23.38,40.8,1865,1430.1,135,38,96
Strawberries,5.84,23.97,53.06,691,1097.37,87,20,159
Strawberries,6.28,24.3,40.34,673,1307.26,131,40,110
Strawberries,5.97,18.72,48.16,818,954.73,91,29,196
Strawberries,6.31,17.5,45.14,1634,1319.87,84,21,104
Strawberries,5.98,22.98,77.57,709,1434.1,95,24,110
Strawberries,5.56,19.94,75.48,648,1175.28,85,23,172
Strawberries,6.27,17.48,62.6,487,843.47,124,27,154
Strawberries,5.89,24.61,42.9,1619,705.63,106,33,80
Strawberries,6.2,19.6,50.21,1042,1158.42,87,37,197
Strawberries,5.57,21.15,74.84,948,531.77,116,30,181
Strawberries,5.58,16.33,50.61,1210,1353.21,94,27,166
Strawberries,6.13,22.08,62.32,418,613.46,106,24,144
Strawberries,5.78,22.44,63.99,716,1168.87,91,32,166
Strawberries,6.0,15.2,61.11,1306,1466.1,125,25,183
Strawberries,6.38,22.39,60.63,1100,888.25,136,28,168
Strawberries,6.43,16.91,62.01,466,1171.68,146,31,162
Strawberries,6.09,24.84,63.87,1624,575.11,86,27,180
Strawberries,6.23,18.55,52.44,1443,1463.03,131,26,108
Strawberries,5.57,15.47,50.43,709,1391.76,126,33,137
Strawberries,5.78,15.17,46.77,417,1448.61,83,28,119
Strawberries,5.85,19.95,53.54,919,555.11,80,25,182
Strawberries,6.3,20.45,79.56,1198,1034.8,126,35,167
Strawberries,5.71,20.79,72.92,483,1447.12,90,23,101
Strawberries,5.54,20.77,72.64,1706,1416.29,131,32,156
Strawberries,6.28,18.35,56.86,1101,1297.78,81,23,141
Strawberries,6.18,17.28,68.35,1185,1269.89,93,33,189
Strawberries,5.51,19.99,42.29,1057,785.95,140,36,123
Strawberries,6.18,18.49,71.54,1998,544.83,137,23,149
Strawberries,6.01,15.34,76.77,936,1354.75,99,38,80
Strawberries,6.11,20.92,68.21,705,941.69,106,36,184
Strawberries,5.6,16.73,68.48,896,1140.55,106,35,80
Strawberries,5.75,24.66,62.6,1443,995.14,110,36,101
Strawberries,6.02,17.32,73.0,466,765.63,127,22,121
Strawberries,5.96,15.72,54.62,788,937.11,111,28,100
Strawberries,6.49,22.52,69.88,908,721.22,146,31,155
Strawberries,6.32,15.6,49.07,1290,1135.75,109,32,90
Strawberries,5.72,20.09,52.48,1296,934.87,99,25,192
Strawberries,5.87,17.08,50.94,1416,662.59,82,20,117
Strawberries,5.56,21.24,62.02,1395,1364.43,129,20,85
Strawberries,6.19,24.91,41.78,1562,921.43,108,30,133
Strawberries,5.89,16.53,49.25,1345,1024.33,87,25,90
Strawberries,6.31,17.16,49.64,1496,668.94,133,30,129
Strawberries,5.81,16.17,76.05,476,673.96,84,24,156
Strawberries,5.66,20.92,53.41,1298,1407.31,124,25,199
Strawberries,6.41,22.76,74.49,1756,572.4,104,24,113
Strawberries,5.73,22.48,48.78,883,1499.72,86,32,199
Strawberries,5.89,16.72,50.42,448,1091.05,88,40,94
Strawberries,6.28,15.36,55.31,1874,1456.85,124,29,182
Strawberries,6.17,18.9,53.05,970,1421.16,117,22,170
Strawberries,6.01,20.5,48.49,1166,1012.33,136,30,167
Strawberries,6.42,20.53,67.53,1292,879.32,124,34,163
Strawberries,5.98,23.15,64.5,731,1020.36,132,32,141
Strawberries,6.47,24.21,46.69,1500,1455.88,123,20,144
Strawberries,5.56,17.09,78.9,878,1221.43,103,28,109
Strawberries,6.24,23.78,72.01,478,874.4,135,36,133
Strawberries,5.92,19.26,79.08,1038,1395.79,89,34,194
Strawberries,5.6,19.16,71.68,798,1429.03,115,38,100
Strawberries,6.28,24.32,57.83,1763,1144.98,97,29,171
Strawberries,6.46,21.62,44.76,872,867.21,145,36,157
Strawberries,6.14,16.41,54.51,1392,646.1,90,39,175
Strawberries,6.34,18.28,51.47,663,799.32,80,25,131
Strawberries,6.46,15.79,57.95,1731,912.33,80,35,146
Strawberries,5.51,21.98,59.95,1251,953.17,119,25,97
Strawberries,6.44,20.29,75.47,741,1241.51,82,38,97
Strawberries,6.49,15.57,58.63,1590,723.89,115,38,116
Strawberries,6.06,18.63,40.02,841,1321.24,138,29,189
Strawberries,6.22,18.85,55.31,658,611.65,113,29,164
Strawberries,5.63,23.88,78.27,1252,1113.16,120,26,176
Strawberries,5.54,15.0,69.87,1313,1485.59,143,33,175
Strawberries,6.03,23.94,79.62,1937,553.78,99,33,146
Strawberries,5.8,19.4,50.1,1293,1165.5,81,29,131
Strawberries,5.68,17.16,71.83,1253,1306.11,81,31,168
Strawberries,6.23,20.7,57.9,1736,614.57,120,23,99
Strawberries,5.7,21.5,46.37,1412,577.33,116,26,148
Strawberries,5.67,24.35,44.02,952,814.86,106,26,120
Strawberries,5.59,23.99,65.96,488,969.31,97,35,142
Strawberries,5.78,16.6,62.32,1658,732.2,116,29,174
Strawberries,5.79,18.47,56.67,1895,1264.6,129,37,142
Strawberries,6.34,20.17,54.92,474,1369.1,87,21,175
Strawberries,5.87,21.36,49.18,1478,646.98,127,39,193
Strawberries,6.2,21.58,63.09,591,541.48,97,28,105
Strawberries,5.92,15.55,53.9,923,736.8,150,29,161
Strawberries,6.47,18.0,73.52,1831,980.74,88,28,104
Strawberries,5.54,24.02,63.81,866,1428.08,122,26,83
Strawberries,5.85,22.38,45.64,1207,1166.46,94,39,159
Strawberries,6.2,18.08,67.91,687,926.65,137,36,163
Strawberries,6.28,23.99,51.46,898,878.51,81,30,193
Strawberries,6.11,20.88,55.56,705,612.89,101,24,146
Strawberries,6.29,18.34,50.45,1144,668.37,105,26,169
Strawberries,5.98,17.69,53.81,1881,1129.71,129,24,135
Strawberries,6.44,24.63,65.69,1500,1400.47,116,30,113
Strawberries,6.41,17.46,68.05,1545,1448.9,114,21,192
Strawberries,6.2,24.36,70.55,952,1376.58,121,24,192
Strawberries,6.18,22.12,41.51,1107,734.66,140,38,164
Strawberries,5.7,21.77,57.17,1282,1083.15,112,21,110
Strawberries,6.14,17.67,54.23,751,1261.6,85,34,106
Strawberries,5.81,20.94,77.34,1604,701.74,97,40,190
Strawberries,5.6,21.03,58.28,693,1471.24,133,33,124
Strawberries,5.62,19.98,50.68,1557,1039.07,83,31,177
Strawberries,6.35,18.0,74.38,1362,741.09,150,24,134
Strawberries,5.84,15.47,79.46,1774,716.83,107,39,186
Strawberries,5.85,19.42,54.0,657,558.02,146,28,160
Strawberries,6.41,23.82,60.65,484,581.76,116,36,175
Strawberries,5.97,22.2,74.33,1897,1125.33,91,27,108
Strawberries,6.35,19.01,60.03,1160,771.19,140,39,127
Strawberries,5.63,16.66,59.68,622,1150.18,81,22,153
Strawberries,6.17,18.34,46.06,1612,1045.79,80,30,143
Strawberries,5.95,17.77,60.59,518,1419.96,93,27,149
Strawberries,5.84,15.06,51.8,1460,1242.38,94,35,147
Strawberries,6.14,19.93,62.63,790,1185.06,140,38,138
Strawberries,5.98,21.02,78.14,1843,1054.16,140,40,142
Strawberries,5.57,22.06,77.89,1645,1220.82,142,22,181
Strawberries,6.22,22.92,43.17,1437,1219.68,107,25,167
Strawberries,6.41,19.51,54.17,1185,625.84,108,20,111
Strawberries,5.64,21.89,76.41,459,1283.2,86,35,191
Strawberries,6.28,21.15,65.82,973,1289.01,135,37,179
Strawberries,5.64,20.55,50.72,1850,875.36,121,21,106
Strawberries,6.48,20.52,46.02,657,1312.19,113,32,169
Strawberries,6.38,19.44,57.37,597,1138.86,127,23,118
Strawberries,6.03,17.21,56.28,1707,1071.48,132,40,128
Strawberries,5.93,21.87,43.93,1950,677.33,85,20,160
Strawberries,6.14,24.11,41.76,768,1457.28,92,29,153
Strawberries,6.08,16.45,58.09,1759,790.16,147,39,119
Strawberries,5.55,22.8,55.03,1347,1389.64,100,30,128
Strawberries,6.23,24.04,70.63,1187,1375.03,94,40,105
Strawberries,6.1,21.33,71.52,1814,1007.66,115,37,95
Strawberries,5.95,20.51,75.45,1111,889.54,88,20,120
Strawberries,5.98,18.96,44.83,1684,853.82,116,27,195
Strawberries,6.43,19.17,77.92,507,1377.8,115,32,118
Strawberries,6.07,19.13,44.57,1382,875.0,95,37,102
Strawberries,5.76,23.66,51.36,1243,698.09,127,28,151
Strawberries,6.43,21.13,62.8,1929,879.62,105,28,133
Strawberries,6.05,20.87,55.02,1821,1236.86,114,21,135
Strawberries,5.69,18.45,50.97,516,986.24,148,23,144
Strawberries,5.79,17.02,77.97,1254,906.92,104,40,173
Strawberries,5.74,22.66,50.36,1381,790.75,93,39,100
Strawberries,6.04,23.1,65.75,1830,1307.9,91,34,173
Strawberries,6.06,18.87,73.7,1029,1274.04,111,38,191
Strawberries,5.83,20.58,79.84,721,1497.19,108,29,130
Strawberries,6.09,22.35,40.47,1009,1113.48,114,33,178
Strawberries,6.48,16.83,60.56,729,905.15,128,26,111
Strawberries,6.08,20.8,70.92,1347,1414.38,139,31,128
Strawberries,5.66,24.44,48.51,522,968.57,109,40,88
Strawberries,6.17,19.25,75.13,1519,509.37,123,34,115
Strawberries,6.04,24.02,62.99,1227,1453.6,140,21,163
Strawberries,5.96,19.45,63.58,1773,1061.11,128,39,128
Strawberries,5.94,18.55,64.9,1298,1482.09,142,40,106
Strawberries,6.35,15.46,79.22,1625,781.74,140,38,191
Strawberries,6.19,19.18,54.23,909,1225.8,110,21,118
Strawberries,5.67,17.65,57.28,1474,585.15,96,35,97
Strawberries,6.18,18.34,64.23,773,1005.66,97,29,128
Strawberries,6.32,21.65,61.03,664,565.25,106,22,192
Strawberries,6.43,20.72,70.8,1216,750.1,145,32,106
Strawberries,6.34,21.84,70.29,1005,580.99,126,40,91
Sugarcane,7.35,33.51,68.28,777,1390.49,100,50,119
Sugarcane,6.28,33.72,78.0,963,1389.39,103,35,96
Sugarcane,6.5,27.93,61.85,980,1014.72,97,38,86
Sugarcane,7.2,30.07,61.23,999,1171.22,97,46,105
Sugarcane,7.5,28.3,60.82,1309,1480.78,101,32,113
Sugarcane,7.36,20.83,62.53,540,1141.48,111,30,115
Sugarcane,6.8,30.02,75.74,960,1101.77,90,33,80
Sugarcane,7.09,30.91,79.08,1410,1426.42,112,39,100
Sugarcane,7.5,22.3,74.47,0,1481.97,100,44,91
Sugarcane,6.13,31.43,60.58,744,1053.57,87,50,90
Sugarcane,6.49,31.98,67.55,979,1454.05,105,43,102
Sugarcane,6.87,32.7,63.24,637,1248.45,115,44,109
Sugarcane,7.23,30.41,66.75,791,1133.76,93,31,103
Sugarcane,6.94,21.92,74.85,554,1493.36,84,31,87
Sugarcane,7.42,23.63,70.52,1242,1195.04,103,30,101
Sugarcane,6.33,20.93,68.68,1075,1272.67,94,34,90
Sugarcane,6.92,21.24,72.31,932,1169.31,94,45,87
Sugarcane,7.28,29.49,66.23,462,1291.54,101,49,87
Sugarcane,7.26,30.25,61.25,484,1026.6,108,38,99
Sugarcane,6.06,20.61,62.96,718,1232.99,96,31,85
Sugarcane,7.38,32.95,71.13,263,1468.56,117,35,98
Sugarcane,6.28,31.05,61.27,252,1095.43,86,34,95
Sugarcane,7.37,34.09,71.15,905,1281.12,86,35,104
Sugarcane,6.71,31.52,69.64,1112,1364.97,120,49,104
Sugarcane,7.19,20.94,63.44,1258,1357.98,120,41,108
Sugarcane,6.24,23.53,78.33,721,1344.28,83,41,91
Sugarcane,7.35,31.89,74.43,1439,1135.56,120,31,92
Sugarcane,6.35,30.45,65.8,961,1309.31,89,46,120
Sugarcane,7.05,32.84,79.94,401,1101.68,98,43,80
Sugarcane,7.02,20.92,62.93,811,1295.99,97,34,114
Sugarcane,6.83,31.56,76.04,1481,1479.61,80,31,85
Sugarcane,6.66,21.39,72.99,1277,1304.13,87,37,95
Sugarcane,7.1,25.7,74.04,384,1284.97,88,48,104
Sugarcane,6.29,29.81,76.88,1282,1378.37,100,42,116
Sugarcane,6.54,26.61,72.21,32,1271.52,106,50,116
Sugarcane,7.1,30.42,70.59,1164,1074.71,97,36,110
Sugarcane,6.8,26.84,62.87,939,1415.15,107,39,84
Sugarcane,7.33,23.97,75.63,928,1157.16,91,38,88
Sugarcane,6.68,34.26,61.12,650,1387.0,97,45,105
Sugarcane,6.87,34.97,70.14,199,1402.4,102,42,100
Sugarcane,6.02,29.35,69.93,664,1226.64,90,33,96
Sugarcane,7.16,31.22,74.81,747,1088.01,98,49,109
Sugarcane,7.22,20.13,78.59,1377,1172.89,88,38,104
Sugarcane,7.07,25.68,62.96,1172,1232.97,111,32,105
Sugarcane,6.99,27.05,77.67,150,1448.64,93,49,106
Sugarcane,6.44,24.07,66.75,1125,1436.89,91,36,85
Sugarcane,7.2,26.84,67.72,1378,1311.18,90,37,88
Sugarcane,6.39,32.85,79.18,1078,1497.03,115,40,85
Sugarcane,6.68,32.81,74.98,869,1070.95,116,47,84
Sugarcane,7.19,30.45,78.04,82,1273.4,93,42,94
Sugarcane,6.85,27.61,60.48,830,1105.69,89,48,110
Sugarcane,6.28,34.54,71.56,70,1381.82,94,44,116
Sugarcane,6.9,21.53,71.09,1162,1255.0,86,33,105
Sugarcane,6.75,20.33,61.13,277,1327.53,120,31,88
Sugarcane,6.83,31.26,71.99,1266,1302.03,94,45,109
Sugarcane,6.29,23.15,79.17,1433,1419.16,87,48,93
Sugarcane,6.81,26.1,66.49,1422,1000.62,80,45,91
Sugarcane,6.6,24.26,72.1,637,1356.57,86,36,81
Sugarcane,6.13,22.38,67.76,721,1263.13,99,37,83
Sugarcane,7.16,20.23,73.49,977,1319.68,93,49,93
Sugarcane,6.03,27.95,61.82,1338,1163.61,113,34,104
Sugarcane,6.12,31.74,62.71,273,1002.61,91,32,90
Sugarcane,6.12,28.63,66.65,1253,1022.19,105,35,117
Sugarcane,6.51,29.88,67.64,1070,1293.16,87,36,98
Sugarcane,6.93,27.65,67.38,877,1238.37,87,49,110
Sugarcane,6.58,22.15,71.64,1034,1394.28,109,35,92
Sugarcane,6.85,25.54,67.6,1112,1252.93,103,49,93
Sugarcane,7.17,33.65,79.96,821,1257.13,104,37,91
Sugarcane,6.91,26.85,68.22,1237,1451.64,84,36,105
Sugarcane,6.45,34.71,73.48,522,1159.79,111,38,88
Sugarcane,6.76,31.59,63.4,1347,1389.17,108,30,116
Sugarcane,6.04,25.65,71.9,890,1124.03,119,44,118
Sugarcane,6.42,32.67,70.79,855,1367.25,100,30,81
Sugarcane,7.14,22.84,62.18,35,1329.91,112,44,86
Sugarcane,6.37,24.22,76.57,983,1047.28,91,44,84
Sugarcane,6.96,27.91,64.2,1159,1112.94,100,33,110
Sugarcane,6.67,28.21,75.63,1016,1159.5,89,50,85
Sugarcane,6.66,20.89,72.26,507,1033.58,111,41,92
Sugarcane,6.86,26.03,72.62,1062,1027.31,83,33,101
Sugarcane,6.72,31.83,73.06,670,1466.69,112,49,81
Sugarcane,7.22,31.88,68.15,309,1121.23,91,47,120
Sugarcane,7.06,21.7,76.77,1126,1319.87,100,39,95
Sugarcane,6.56,33.77,63.0,1005,1411.96,115,49,107
Sugarcane,6.48,21.34,78.43,877,1379.01,115,36,119
Sugarcane,7.4,21.12,64.04,1135,1184.5,80,35,117
Sugarcane,6.23,20.22,68.42,153,1291.01,84,47,103
Sugarcane,7.15,24.75,73.9,1389,1171.63,97,47,110
Sugarcane,6.63,25.55,70.67,1358,1415.36,108,50,114
Sugarcane,6.65,34.87,66.27,949,1201.19,105,48,99
Sugarcane,6.39,23.95,70.76,277,1153.71,104,41,90
Sugarcane,7.21,31.47,61.38,737,1211.79,108,32,112
Sugarcane,7.12,22.98,77.33,1440,1225.02,111,34,102
Sugarcane,6.68,23.13,61.97,179,1292.71,115,48,111
Sugarcane,7.12,27.74,73.72,508,1118.14,115,42,83
Sugarcane,6.01,32.13,70.75,1063,1045.9,112,34,119
Sugarcane,6.65,29.13,76.32,658,1345.75,115,40,105
Sugarcane,7.25,33.22,75.81,989,1227.26,97,34,112
Sugarcane,6.4,31.15,79.08,332,1351.54,109,48,104
Sugarcane,6.6,22.65,64.25,904,1234.59,81,36,96
Sugarcane,7.34,21.01,74.24,418,1145.84,93,39,108
Sugarcane,7.33,27.19,78.85,283,1407.51,106,42,83
Sugarcane,6.55,29.9,72.89,586,1043.76,113,40,109
Sugarcane,6.88,22.78,73.31,461,1327.33,106,32,114
Sugarcane,6.51,28.93,79.99,1481,1003.24,113,47,96
Sugarcane,6.59,21.57,77.75,1230,1177.0,99,33,87
